rsi,bb_up,bb_down,ma100,ma50,VA,VN
1580376980.56032562,0.97267085,0.97161215,0.97250602,0.97219936,1,2
1580377279.04930353,0.97269863,0.97153637,0.97248788,0.97217547,2,2
1580377575.61895919,0.97273736,0.97143764,0.97246733,0.97214702,2,1
1580377897.0399425,0.9727263,0.9714307,0.97245867,0.97214243,1,1
1580378198.42455792,0.97270348,0.97142852,0.97245117,0.97213998,1,1
1580378498.42455792,0.97268218,0.97142682,0.97244382,0.97213763,1,2
1580378776.70233369,0.97272208,0.97127792,0.97241899,0.97210047,2,1
1580379086.30750585,0.97269376,0.97122524,0.97240119,0.9720777,1,2
1580379385.1074121,0.97267088,0.97116812,0.97238255,0.97205348,2,2
1580379679.1286602,0.97267143,0.97105657,0.97235795,0.97201766,2,2
1580379975.57659507,0.97265064,0.97092636,0.97232947,0.97197461,2,2
1580380273.87724662,0.9726361,0.9707889,0.97229938,0.97192894,2,2
1580380566.74235654,0.97268999,0.97052701,0.9722586,0.97186271,2,1
1580380874.00074911,0.97266026,0.97037374,0.97222299,0.9718077,1,1
1580381175.64278722,0.97260699,0.97025601,0.97218907,0.97175681,1,2
1580381474.05639958,0.97256221,0.97013279,0.97215384,0.97170399,2,1
1580381782.39535713,0.97246079,0.97008221,0.97212406,0.97166266,1,1
1580382083.41118193,0.97236444,0.97004256,0.97209546,0.97162412,1,1
1580382388.23843002,0.97227019,0.97002581,0.97207021,0.97159259,1,1
1580382691.27637196,0.97225533,0.97000467,0.97204723,0.97156582,1,2
1580382986.11395574,0.97219567,0.96997233,0.97202115,0.97153304,2,1
1580383290.49581003,0.97213791,0.96995609,0.97199796,0.97150626,1,1
1580383603.87819791,0.97212325,0.96995775,0.97198453,0.97149895,1,2
1580383903.87819791,0.97199853,0.97001147,0.97197137,0.97149194,2,2
1580384199.40056539,0.97183039,0.97009161,0.9719561,0.97148049,2,1
1580384499.71105456,0.97163181,0.97020319,0.97194133,0.97146988,1,2
1580384796.81551766,0.97162582,0.97020418,0.97192546,0.97145694,2,2
1580385094.29484224,0.97155297,0.97023303,0.97190872,0.97144216,2,2
1580385394.29484224,0.97148785,0.97026015,0.97189231,0.97142796,2,2
1580385676.58220077,0.97146156,0.97022644,0.97186553,0.97139314,2,1
1580386288.07185793,0.97145605,0.97022295,0.97182453,0.97134907,0,1
1580386594.20880079,0.97143033,0.97032267,0.97180781,0.97133459,1,1
1580386895.33519506,0.97142609,0.97038191,0.97179201,0.97132186,1,2
1580387194.47873425,0.97141862,0.97043738,0.97177613,0.97130885,2,1
1580387504.19188023,0.97141802,0.97052198,0.97176571,0.97130654,1,2
1580387803.68533874,0.97143692,0.97056208,0.9717553,0.97130393,2,1
1580388107.17198539,0.97146811,0.97059689,0.97174707,0.97130535,1,1
1580388410.73248172,0.97152402,0.97060398,0.97174119,0.97131102,1,2
1580388706.41268826,0.97156146,0.97061354,0.97173404,0.97131372,2,1
1580389011.19125676,0.97160684,0.97064716,0.9717298,0.97132181,1,1
1580389314.50570869,0.97167533,0.97065667,0.97172783,0.9713339,1,2
1580389597.82286692,0.97167645,0.97065655,0.97171995,0.97133375,2,2
1580389886.80758238,0.9716602,0.9706448,0.97170648,0.97132223,2,2
1580390181.98267555,0.9716572,0.9706158,0.97169012,0.97130489,2,2
1580390479.45391607,0.97165615,0.97057485,0.97167229,0.97128469,2,2
1580390769.95129061,0.97171093,0.97044107,0.97164611,0.97124804,2,1
1580391074.70037746,0.97173554,0.97035346,0.97162242,0.97121674,1,2
1580391370.66078663,0.97177689,0.97022811,0.97159505,0.97117844,2,1
1580391674.57575321,0.97179746,0.97018554,0.9715698,0.97114478,1,1
1580391975.09302354,0.9718207,0.9701133,0.97154525,0.97111282,1,2
1580392274.33031774,0.97184142,0.97004058,0.97152059,0.97108095,2,1
1580392586.92964196,0.97183588,0.97000212,0.97150117,0.97105973,1,2
1580392878.69461823,0.9718408,0.9699222,0.9714766,0.97102837,2,1
1580393194.08347654,0.97182761,0.96990239,0.97146043,0.97101393,1,1
1580393497.47524905,0.97178782,0.96989418,0.97144675,0.97100436,1,2
1580393793.35910344,0.97174341,0.96987959,0.97143098,0.97099046,2,2
1580394091.31068063,0.97167776,0.96987024,0.97141432,0.97097476,2,2
1580394387.27027869,0.97158189,0.96986811,0.97139562,0.97095497,2,1
1580394691.86207938,0.9714889,0.9698811,0.97137947,0.97094026,1,2
1580394983.6552887,0.97134512,0.96990588,0.97135869,0.97091633,2,2
1580395280.29467607,0.97112932,0.96997968,0.97133595,0.97088863,2,1
1580395587.47947764,0.97096228,0.97005072,0.97131682,0.97086829,1,1
1580395891.63222694,0.97086248,0.97009352,0.97130005,0.97085267,1,2
1580396186.37794662,0.97079258,0.97010742,0.97128064,0.97083178,2,2
1580396475.84089947,0.97078446,0.97002854,0.9712537,0.97079603,2,2
1580396773.56651258,0.97083826,0.96992074,0.97122511,0.97075736,2,2
1580397065.77273631,0.970972,0.969674,0.97118739,0.97070099,2,2
1580397364.29855585,0.97108416,0.96945784,0.97114803,0.97064213,2,2
1580397662.3215003,0.97118227,0.96923073,0.97110609,0.97057891,2,1
1580397982.82523561,0.97118199,0.96915301,0.97107528,0.97053856,1,2
1580398275.47489929,0.9712181,0.9689989,0.97103656,0.97048293,2,1
1580398587.96460342,0.9711747,0.9689453,0.97100752,0.97044713,1,2
1580398883.79409552,0.97116716,0.96886084,0.9709745,0.97040371,2,2
1580399184.07215571,0.97109625,0.96880075,0.97094233,0.97036239,2,2
1580399484.38191962,0.97098784,0.96876816,0.970911,0.97032308,2,1
1580399799.41818953,0.97089525,0.96878975,0.97089177,0.97030806,1,2
1580400088.17960072,0.97079323,0.96877477,0.97086262,0.97027323,2,2
1580400387.04642558,0.97070218,0.96875482,0.97083287,0.97023742,2,2
1580400686.63632894,0.97057085,0.96876215,0.97080331,0.97020223,2,2
1580400982.13984275,0.97048628,0.96872572,0.97076997,0.97015979,2,2
1580401280.75242472,0.9704142,0.9686818,0.97073592,0.97011626,2,2
1580401579.50691485,0.97029042,0.96866758,0.97070134,0.9700721,2,1
1580401881.1054976,0.97010095,0.96871305,0.97066825,0.97003123,1,1
1580402208.1197753,0.97003935,0.96875365,0.97065719,0.97003432,1,1
1580402817.12915111,0.97057965,0.96841735,0.97066612,0.97009972,0,2
1580403109.95736599,0.97074552,0.96838148,0.97066521,0.97012013,2,2
1580403406.25870895,0.97086134,0.96839366,0.97066154,0.97013424,2,2
1580403695.95714426,0.97089241,0.96846359,0.97064924,0.97013054,2,1
1580403998.27831149,0.97093905,0.96847795,0.97063955,0.9701317,1,1
1580404305.29149628,0.9710332,0.9685278,0.97063797,0.9701485,1,2
1580404592.68874478,0.97105113,0.96854887,0.97062455,0.9701411,2,2
1580404885.35461998,0.97104927,0.96856673,0.97060228,0.97011596,2,2
1580405183.05272388,0.97104951,0.96856549,0.97057728,0.97008553,2,1
1580405492.3512094,0.9710545,0.9686045,0.97056189,0.97007433,1,2
1580405780.60512853,0.97106263,0.96849637,0.97052977,0.97002985,2,2
1580406073.86636209,0.97116451,0.96827549,0.97048423,0.96995927,2,2
1580406371.98859572,0.97127492,0.96802908,0.97043504,0.96988243,2,1
1580406681.75157714,0.97130412,0.96791688,0.97039692,0.96982861,1,2
1580406978.3605051,0.97135812,0.96776888,0.97035302,0.96976396,2,1
1580407279.73800874,0.97139608,0.96765092,0.97031138,0.96970459,1,1
1580407585.10152698,0.97141019,0.96758981,0.97027591,0.96965814,1,2
1580407882.30415916,0.97143446,0.96749354,0.97023698,0.96960527,2,1
1580408188.20382309,0.97136985,0.96740715,0.97020456,0.96956585,1,1
1580408494.12440014,0.97115545,0.96742455,0.97017912,0.96954052,1,1
1580408795.39366722,0.97091497,0.96747603,0.97015558,0.96951893,1,1
1580409099.06899047,0.97071469,0.96753331,0.97013646,0.96950603,1,2
1580409393.0223105,0.97051048,0.96757952,0.97011197,0.96948226,2,1
1580409697.75037956,0.97039403,0.96760597,0.97009273,0.96946884,1,1
1580409998.34583139,0.97024285,0.96765815,0.97007445,0.96945712,1,1
1580410304.94532752,0.96999674,0.96780026,0.97006347,0.96945959,1,2
1580410603.02554154,0.96989232,0.96785368,0.97005133,0.96945921,2,2
1580410895.92765021,0.96984604,0.96786796,0.97003407,0.96944826,2,1
1580411197.33066106,0.9698322,0.9678718,0.97001835,0.9694401,1,2
1580411494.56368351,0.96970966,0.96792834,0.97000096,0.96942833,2,2
1580411789.7563417,0.96971125,0.96792875,0.96998034,0.96940996,2,1
1580412097.49405766,0.9697364,0.9680046,0.96996568,0.9694033,1,2
1580412396.00379324,0.96970748,0.96815252,0.96995032,0.96939493,2,2
1580412689.95470905,0.96970682,0.96820018,0.96993111,0.96937866,2,1
1580412994.85464382,0.96966901,0.96833399,0.96991544,0.9693693,1,2
1580413280.11872149,0.9696323,0.9683957,0.96988741,0.96933521,2,1
1580413584.93251777,0.96961963,0.96842237,0.96986311,0.96930873,1,2
1580414183.06945896,0.96958262,0.96848238,0.9698124,0.96925193,0,2
1580414476.7758975,0.969642,0.968358,0.96978186,0.96921342,2,1
1580414778.74678683,0.9696737,0.9682593,0.96975291,0.96917839,1,2
1580415076.19801974,0.9696902,0.9681438,0.96972216,0.96914002,2,1
1580415387.79362941,0.96969133,0.96810267,0.96969796,0.96911492,1,1
1580415689.19944215,0.96966765,0.96806635,0.96967503,0.96909237,1,1
1580415990.69922352,0.96963479,0.96804021,0.96965335,0.96907228,1,1
1580416297.8099494,0.96953378,0.96806722,0.96963605,0.96906082,1,1
1580416599.48036504,0.96944007,0.96809893,0.96962009,0.96905177,1,2
1580416889.48703909,0.96938726,0.96808974,0.9695991,0.96903248,2,1
1580417193.644243,0.96931686,0.96810314,0.9695807,0.96901827,1,2
1580417490.72860122,0.96925796,0.96810704,0.96956108,0.96900147,2,1
1580417796.60067153,0.96923358,0.96810942,0.96954483,0.96899122,1,2
1580418094.11481643,0.96914167,0.96814533,0.9695277,0.96897901,2,2
1580418393.67464638,0.96904863,0.96818637,0.96951072,0.96896689,2,1
1580418700.91246247,0.96902196,0.96819904,0.96949743,0.96896192,1,2
1580418997.83803153,0.96893554,0.96824946,0.96948323,0.96895478,2,1
1580419297.83803153,0.96895609,0.96825691,0.9694693,0.96894793,1,2
1580419592.83027887,0.96895875,0.96825725,0.96945387,0.96893782,2,1
1580419904.70816946,0.96900737,0.96824663,0.96944389,0.96893829,1,2
1580420196.30290747,0.96902383,0.96825217,0.96943094,0.96893248,2,1
1580420497.21383548,0.96901824,0.96831176,0.96941865,0.96892767,1,2
1580420787.04142189,0.96899689,0.96836011,0.96940224,0.96891443,2,1
1580421406.95715547,0.96908831,0.96842669,0.96939196,0.96893178,0,1
1580421711.86912513,0.9691961,0.9683979,0.96939073,0.96894739,1,1
1580422019.83710909,0.96941925,0.96829175,0.96939784,0.96897887,1,2
1580422309.03696799,0.96951965,0.96826335,0.96939987,0.96899931,2,2
1580422598.25782466,0.96955008,0.96826892,0.96939571,0.96900678,2,1
1580422903.81671453,0.96960873,0.96829627,0.96939619,0.96902299,1,1
1580423205.64084125,0.96967791,0.96831009,0.96939825,0.96904169,1,2
1580423502.64582491,0.96971704,0.96835396,0.96939868,0.96905653,2,1
1580423802.92646861,0.96975804,0.96838196,0.9693993,0.96907118,1,1
1580424403.23767424,0.96981158,0.96848142,0.96940089,0.96909954,0,1
1580424709.23791456,0.96986543,0.96850557,0.96940523,0.96911995,1,2
1580425308.42081261,0.9699311,0.9686049,0.96941307,0.96915725,0,1
1580425614.44257903,0.96996743,0.96867857,0.96942053,0.96918207,1,2
1580425908.31920123,0.97000101,0.96871999,0.96942607,0.96920238,2,1
1580426210.84129596,0.97001704,0.96880196,0.96943288,0.96922464,1,2
1580426507.24874282,0.97001018,0.96889982,0.96943856,0.96924406,2,1
1580426812.89171815,0.96993928,0.96909872,0.96944711,0.96926861,1,2
1580427107.75255013,0.96995118,0.96915282,0.96945409,0.96928945,2,2
1580427400.32456827,0.96993472,0.96922428,0.96945877,0.96930516,2,2
1580427697.15742946,0.9699319,0.9692581,0.96946235,0.96931829,2,2
1580427989.64933777,0.969914,0.969252,0.9694633,0.9693258,2,2
1580428289.09810734,0.969914,0.969252,0.96946402,0.96933264,2,2
1580428587.33214068,0.96988063,0.96931337,0.96946414,0.96933802,2,2
1580428877.49505997,0.96989827,0.96928073,0.9694603,0.96933536,2,2
1580429170.95512342,0.96994783,0.96918917,0.96945277,0.96932534,2,1
1580429477.83904576,0.96996906,0.96914294,0.96944717,0.96931925,1,1
1580429795.53715372,0.96996907,0.96914793,0.96944782,0.96932555,1,2
1580430086.13040781,0.96997846,0.96911954,0.9694439,0.96932259,2,2
1580430385.39134192,0.96998791,0.96908909,0.96943967,0.96931896,2,2
1580430993.81055236,0.96997115,0.96906385,0.96943811,0.96932519,0,1
1580431294.34163022,0.96996137,0.96905363,0.96943755,0.96932852,1,2
1580431587.59511566,0.96992673,0.96903727,0.96943443,0.96932661,2,1
1580431889.49158645,0.96990145,0.96902355,0.96943197,0.96932596,1,2
1580432188.37264848,0.9698597,0.9690173,0.96942916,0.96932455,2,1
1580432493.91616154,0.96982259,0.96901941,0.96942799,0.96932633,1,1
1580432797.19571614,0.96974336,0.96905364,0.96942783,0.96933001,1,2
1580433092.22239423,0.96966778,0.96908422,0.96942629,0.96933079,2,2
1580433391.50856185,0.96961237,0.96910463,0.96942458,0.96933115,2,2
1580434293.34769821,0.9695168,0.9691322,0.96941871,0.96933039,0,1
1580434596.8767941,0.96950364,0.96913736,0.96941815,0.96933273,1,2
1580434893.03345013,0.96950654,0.96914246,0.9694168,0.9693334,2,1
1580435195.97850633,0.96948406,0.96919494,0.96941607,0.96933523,1,1
1580435493.81942821,0.96947097,0.96922703,0.96941496,0.9693362,1,2
1580435792.6819706,0.96944868,0.96923632,0.96941367,0.96933674,2,1
1580436097.46325946,0.96944859,0.96925041,0.9694132,0.96933883,1,1
1580436415.43050098,0.96951475,0.96922425,0.96941749,0.96935025,1,1
1580436716.42847109,0.9695718,0.9691922,0.9694221,0.96936201,1,1
1580437019.76218939,0.96963838,0.96915762,0.969428,0.96937604,1,2
1580437308.48449445,0.96966984,0.96914816,0.969432,0.969386,2,2
1580437599.2346952,0.96968174,0.96916226,0.96943414,0.96939204,2,1
1580437899.2346952,0.96969275,0.96917425,0.96943623,0.96939784,1,1
1580438201.78907609,0.96970447,0.96919053,0.96943888,0.9694046,1,2
1580438500.57840538,0.96971585,0.96919815,0.96944128,0.96941069,2,2
1580438792.56599498,0.96971915,0.96920185,0.96944225,0.9694138,2,2
1580439090.45154643,0.96972014,0.96921286,0.96944279,0.969416,2,2
1580439387.27233815,0.96971883,0.96922417,0.96944274,0.96941695,2,1
1580439688.69185042,0.96971032,0.96925068,0.96944288,0.96941824,1,1
1580440023.43225217,0.96984622,0.96918478,0.96945491,0.96944302,1,1
1580440324.35759282,0.96995801,0.96914699,0.96946748,0.96946839,1,2
1580440620.48634171,0.97003749,0.96913351,0.96947902,0.9694912,2,2
1580440917.49877024,0.97009489,0.96914311,0.96948973,0.96951193,2,1
1580441220.58546519,0.97016338,0.96914762,0.96950201,0.96953539,1,1
1580441523.29809499,0.97023853,0.96915647,0.96951583,0.96956145,1,1
1580441823.29809499,0.97029843,0.96918157,0.96952938,0.96958649,1,2
1580442104.55401707,0.97031696,0.96922504,0.9695389,0.9696031,2,2
1580442391.31087065,0.97032229,0.96923771,0.96954427,0.96961121,2,1
1580442697.08258486,0.97033467,0.96925133,0.96955151,0.96962293,1,2
1580442992.86706972,0.97033996,0.96925804,0.96955722,0.96963144,2,2
1580443287.3360815,0.97034069,0.96926831,0.96956084,0.9696357,2,2
1580443884.74218154,0.97033317,0.96930583,0.96956591,0.96963988,0,2
1580444180.83553863,0.97033126,0.96931274,0.96956698,0.9696391,2,1
1580444482.7241106,0.97032817,0.96932383,0.96956842,0.96963913,1,1
1580444797.56298995,0.97032096,0.96936504,0.9695736,0.96964662,1,1
1580445099.47814918,0.97030877,0.96941623,0.96957927,0.96965498,1,2
1580445398.63320374,0.97028525,0.96948075,0.96958463,0.96966263,2,1
1580445702.86232495,0.97025577,0.96955623,0.96959108,0.96967233,1,2
1580446001.85115218,0.97024197,0.96955503,0.96959719,0.96968126,2,1
1580446302.65027428,0.97022167,0.96955733,0.96960339,0.96969023,1,1
1580446610.50824547,0.97021752,0.96955848,0.96961164,0.96970316,1,2
1580446901.55874228,0.97020892,0.96955908,0.96961814,0.96971245,2,1
1580447205.22719717,0.97019019,0.96956581,0.9696255,0.96972334,1,1
1580447506.67884898,0.97015108,0.96958592,0.96963312,0.96973458,1,2
1580447807.44861984,0.97010878,0.96961022,0.96964078,0.96974577,2,1
1580448119.03450561,0.97015837,0.96958163,0.96965225,0.96976437,1,2
1580448406.73114181,0.97019006,0.96957994,0.96966131,0.96977792,2,1
1580448708.51628494,0.97022117,0.96957183,0.96967079,0.96979212,1,2
1580448999.5380435,0.97023722,0.96957678,0.9696783,0.96980223,2,1
1580449308.24548984,0.97027222,0.96958678,0.96968843,0.96981744,1,2
1580449604.44081926,0.97028954,0.96961546,0.96969757,0.96983048,2,1
1580449909.59780169,0.97031663,0.96964337,0.96970831,0.96984654,1,1
1580450214.41820049,0.97034484,0.96968716,0.96972082,0.96986589,1,1
1580450520.07522869,0.97040139,0.96971561,0.96973605,0.96989037,1,1
1580450824.76512551,0.97051545,0.96968455,0.96975435,0.96992055,1,2
1580451114.67945099,0.97057814,0.96969086,0.96977011,0.96994523,2,1
1580451417.39747763,0.97064642,0.96970058,0.96978713,0.96997209,1,2
1580451718.07343483,0.9707102,0.9697108,0.96980422,0.96999867,2,2
1580452006.4666841,0.97073721,0.96974579,0.96981839,0.97001912,2,2
1580452604.81732702,0.97077377,0.96981623,0.96984512,0.97005609,0,2
1580452894.65983915,0.97076814,0.96986586,0.96985571,0.9700688,2,1
1580453804.19491482,0.97078541,0.97000959,0.96989575,0.97012245,0,1
1580454106.78029418,0.9708022,0.9700288,0.9699093,0.97014039,1,1
1580454410.45679045,0.97081368,0.97007032,0.96992377,0.97015998,1,2
1580454704.82419181,0.97081416,0.97011484,0.96993697,0.97017685,2,1
1580455301.14618111,0.97077367,0.97024633,0.96996198,0.97020744,0,2
1580456201.14578867,0.97068575,0.97043325,0.96999759,0.97024883,0,1
1580456506.48647285,0.97069064,0.97044136,0.97000991,0.97026339,1,1
1580456815.93122578,0.97071057,0.97042943,0.97002437,0.97028208,1,2
1580457102.19519877,0.97071795,0.97043105,0.97003656,0.97029612,2,1
1580457409.58795905,0.97073912,0.97042088,0.97005049,0.97031352,1,1
1580457710.90478444,0.97076071,0.97041029,0.97006454,0.97033103,1,2
1580457999.05440259,0.97076787,0.97041713,0.97007633,0.97034393,2,1
1580458301.58965254,0.97077688,0.97042712,0.97008848,0.9703575,1,2
1580458601.58965254,0.97078381,0.97043919,0.97010039,0.97037054,2,2
1580458895.46603417,0.97076036,0.97048864,0.97011108,0.97038111,2,1
1580459212.69317079,0.97080896,0.97047204,0.97012611,0.97040028,1,2
1580459495.65396738,0.97081021,0.97048479,0.97013707,0.97041125,2,1
1580459805.31326675,0.97084021,0.97048579,0.97015119,0.97042846,1,1
1580460107.25651693,0.97087692,0.97048008,0.97016582,0.97044656,1,2
1580460404.68458867,0.97090205,0.97047695,0.97017957,0.97046277,2,2
1580460701.19629741,0.97091565,0.97048635,0.97019225,0.97047678,2,2
1580460999.40484762,0.97092394,0.97049906,0.97020428,0.97048945,2,1
1580461309.21139669,0.97095798,0.97050502,0.97021925,0.97050791,1,2
1580461610.25491858,0.97098913,0.97051587,0.97023431,0.97052642,2,1
1580461913.81952238,0.97103299,0.97051801,0.97025047,0.97054695,1,2
1580462212.65399861,0.97106289,0.97053511,0.9702661,0.97056629,2,2
1580462493.23618174,0.97106046,0.97055854,0.97027727,0.97057663,2,1
1580462795.44336128,0.97106526,0.97056574,0.97028881,0.97058774,1,2
1580463083.27601933,0.97106285,0.97057115,0.97029635,0.97059097,2,2
1580463378.87977791,0.97107402,0.97054398,0.97030197,0.97059054,2,1
1580463688.90159464,0.97107425,0.97053875,0.97031005,0.97059522,1,2
1580463980.61232948,0.97108591,0.97051509,0.9703146,0.97059306,2,2
1580464276.62642097,0.97111109,0.97046491,0.97031709,0.97058706,2,2
1580464571.28047705,0.97115788,0.97037712,0.97031635,0.97057501,2,2
1580464870.36908793,0.97119654,0.97029946,0.97031504,0.97056227,2,1
1580465183.91788912,0.97119129,0.97026071,0.97031731,0.97055708,1,1
1580465488.97999597,0.97119196,0.97024304,0.97032113,0.97055524,1,1
