open,high,low,close,from,to,volume,ask,bid,ema_30_60,ema_100_60,ema_30_300,ema_100_300,rsi_60,rsi_300,rsi_900,mood_forex,color,signal
1.093.635,1.093.675,1.093.535,109.361,1586542200,1586542500,555,109.381,109.341,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,109.362,1586542200,1586542500,561,109.383,109.341,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.625,1586542200,1586542500,570,109.385,10.934,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.595,1586542200,1586542500,574,109.379,10.934,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.615,1586542200,1586542500,582,109.381,109.342,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,109.357,1586542200,1586542500,590,109.372,109.342,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,109.355,1586542200,1586542500,592,109.372,109.338,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,109.366,1586542200,1586542500,600,109.388,109.344,1.093.614,1.094.111,1.094.249,1.094.384,100.0,24.618.893,5.414.326,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.635,1586542200,1586542500,607,109.385,109.342,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,1.093.535,109.362,1586542200,1586542500,620,109.382,109.342,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.595,1586542200,1586542500,628,109.379,10.934,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.605,1586542200,1586542500,637,109.379,109.342,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.615,1586542200,1586542500,644,10.938,109.343,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.565,1586542200,1586542500,649,109.369,109.344,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,1.093.535,109.363,1586542200,1586542500,655,109.389,109.337,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,1.093.535,109.362,1586542200,1586542500,660,109.383,109.341,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,1.093.535,10.936,1586542200,1586542500,667,10.938,10.934,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,1.093.535,109.362,1586542200,1586542500,675,109.381,109.343,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.625,1586542200,1586542500,680,109.382,109.343,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.615,1586542200,1586542500,685,109.382,109.341,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.625,1586542200,1586542500,690,109.386,109.339,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.605,1586542200,1586542500,703,10.938,109.341,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.605,1586542200,1586542500,705,10.938,109.341,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.585,1586542200,1586542500,715,109.375,109.342,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.655,1586542200,1586542500,723,109.388,109.343,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,1.093.535,109.362,1586542200,1586542500,731,109.383,109.341,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,1.093.535,109.362,1586542200,1586542500,736,109.383,109.341,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,1.093.535,10.936,1586542200,1586542500,744,109.379,109.341,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.625,1586542200,1586542500,746,109.386,109.339,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,1.093.535,109.363,1586542200,1586542500,750,109.383,109.343,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,1.093.535,1.093.605,1586542200,1586542500,758,109.383,109.338,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,1.093.535,109.363,1586542200,1586542500,767,109.385,109.341,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,109.353,109.363,1586542200,1586542500,774,109.385,109.341,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,109.353,109.366,1586542200,1586542500,782,109.391,109.341,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,109.353,1.093.585,1586542200,1586542500,791,109.378,109.339,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,109.353,1.093.605,1586542200,1586542500,795,109.384,109.337,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,109.353,10.936,1586542200,1586542500,801,109.384,109.336,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,109.353,1.093.605,1586542200,1586542500,807,109.384,109.337,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,109.353,1.093.605,1586542200,1586542500,812,109.384,109.337,1.093.613,1.094.101,1.094.247,1.094.383,96.416.199,23.860.201,4.691.756,0.5,0,0
1.093.635,1.093.675,109.353,109.361,1586542200,1586542500,818,109.383,109.339,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,1.093.615,1586542200,1586542500,819,109.383,10.934,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,109.361,1586542200,1586542500,820,109.383,109.339,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,109.364,1586542200,1586542500,824,109.389,109.339,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,109.363,1586542200,1586542500,826,10.939,109.336,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,1.093.595,1586542200,1586542500,833,10.938,109.339,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,109.362,1586542200,1586542500,839,109.385,109.339,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,109.354,1586542200,1586542500,844,109.369,109.339,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,1.093.535,1586542200,1586542500,849,109.368,109.339,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,1.093.615,1586542200,1586542500,856,109.383,10.934,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,109.361,1586542200,1586542500,860,109.378,109.344,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,10.936,1586542200,1586542500,866,109.382,109.338,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,1.093.585,1586542200,1586542500,869,109.377,10.934,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,109.361,1586542200,1586542500,877,109.383,109.339,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,109.361,1586542200,1586542500,881,109.385,109.337,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,1.093.615,1586542200,1586542500,883,109.385,109.338,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,109.362,1586542200,1586542500,890,109.383,109.341,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,1.093.595,1586542200,1586542500,895,109.378,109.341,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,109.355,1586542200,1586542500,899,109.369,109.341,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,1.093.635,1586542200,1586542500,902,109.386,109.341,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,1.093.635,1586542200,1586542500,911,109.383,109.344,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,1.093.635,1586542200,1586542500,911,109.383,109.344,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,1.093.635,1586542200,1586542500,918,109.386,109.341,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,1.093.625,1586542200,1586542500,926,109.383,109.342,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,1.093.635,1586542200,1586542500,933,109.386,109.341,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,109.364,1586542200,1586542500,936,109.388,10.934,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,1.093.635,1586542200,1586542500,947,109.385,109.342,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,1.093.635,1586542200,1586542500,951,109.386,109.341,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,109.361,1586542200,1586542500,959,109.382,10.934,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,1.093.625,1586542200,1586542500,964,109.386,109.339,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,109.361,1586542200,1586542500,971,109.383,109.339,1.093.615,1.094.092,1.094.251,1.094.385,92.974.503,26.097.385,6.121.384,0.5,0,0
1.093.635,1.093.675,109.353,1.093.625,1586542200,1586542500,977,109.386,109.339,1.093.615,1.094.082,1.094.249,1.094.384,92.559.799,24.834.087,5.516.272,0.5,0,0
109.362,109.363,109.359,109.363,1586542500,1586542800,4,109.385,109.341,1.093.615,1.094.082,1.094.249,1.094.384,92.559.799,24.834.087,5.516.272,0.5,0,0
109.362,1.093.655,1.093.575,109.364,1586542500,1586542800,14,109.389,109.339,1.093.615,1.094.082,1.094.249,1.094.384,92.559.799,24.834.087,5.516.272,0.5,0,0
109.362,1.093.655,1.093.575,109.361,1586542500,1586542800,26,109.383,109.339,1.093.615,1.094.082,1.094.249,1.094.384,92.559.799,24.834.087,5.516.272,0.5,0,0
109.362,1.093.655,1.093.575,109.362,1586542500,1586542800,40,109.384,10.934,1.093.615,1.094.082,1.094.249,1.094.384,92.559.799,24.834.087,5.516.272,0.5,0,0
109.362,1.093.655,1.093.575,1.093.575,1586542500,1586542800,50,109.378,109.337,1.093.615,1.094.082,1.094.249,1.094.384,92.559.799,24.834.087,5.516.272,0.5,0,0
109.362,1.093.655,1.093.575,1.093.615,1586542500,1586542800,56,109.381,109.342,1.093.615,1.094.082,1.094.249,1.094.384,92.559.799,24.834.087,5.516.272,0.5,0,0
109.362,1.093.655,1.093.575,109.361,1586542500,1586542800,65,109.384,109.338,1.093.615,1.094.082,1.094.249,1.094.384,92.559.799,24.834.087,5.516.272,0.5,0,0
109.362,1.093.655,1.093.575,109.364,1586542500,1586542800,70,10.939,109.338,1.093.615,1.094.082,1.094.249,1.094.384,92.559.799,24.834.087,5.516.272,0.5,0,0
109.362,1.093.655,109.355,109.359,1586542500,1586542800,80,109.384,109.334,1.093.615,1.094.082,1.094.249,1.094.384,92.559.799,24.834.087,5.516.272,0.5,0,0
109.362,1.093.655,109.355,109.357,1586542500,1586542800,92,109.371,109.343,1.093.615,1.094.082,1.094.249,1.094.384,92.559.799,24.834.087,5.516.272,0.5,0,0
109.362,1.093.655,109.355,1.093.585,1586542500,1586542800,97,109.378,109.339,1.093.615,1.094.082,1.094.249,1.094.384,92.559.799,24.834.087,5.516.272,0.5,0,0
109.362,1.093.655,109.355,109.361,1586542500,1586542800,104,109.384,109.338,1.093.615,1.094.082,1.094.249,1.094.384,92.559.799,24.834.087,5.516.272,0.5,0,0
109.362,1.093.655,109.355,109.362,1586542500,1586542800,115,109.384,10.934,1.093.615,1.094.082,1.094.249,1.094.384,92.559.799,24.834.087,5.516.272,0.5,0,0
109.362,1.093.655,109.355,109.362,1586542500,1586542800,129,109.388,109.336,1.093.615,1.094.082,1.094.249,1.094.384,92.559.799,24.834.087,5.516.272,0.5,0,0
109.362,1.093.655,109.355,109.359,1586542500,1586542800,134,109.381,109.337,1.093.615,1.094.082,1.094.249,1.094.384,92.559.799,24.834.087,5.516.272,0.5,0,0
109.362,1.093.655,109.355,1.093.595,1586542500,1586542800,140,109.383,109.336,1.093.615,1.094.082,1.094.249,1.094.384,92.559.799,24.834.087,5.516.272,0.5,0,0
109.362,1.093.655,109.355,109.362,1586542500,1586542800,148,109.381,109.343,1.093.615,1.094.082,1.094.249,1.094.384,92.559.799,24.834.087,5.516.272,0.5,0,0
109.362,1.093.655,109.355,1.093.605,1586542500,1586542800,158,109.384,109.337,1.093.615,1.094.082,1.094.249,1.094.384,92.559.799,24.834.087,5.516.272,0.5,0,0
109.362,1.093.655,109.355,10.936,1586542500,1586542800,168,109.384,109.336,1.093.615,1.094.082,1.094.249,1.094.384,92.559.799,24.834.087,5.516.272,0.5,0,0
109.362,1.093.655,109.355,109.358,1586542500,1586542800,178,109.381,109.335,1.093.615,1.094.082,1.094.249,1.094.384,92.559.799,24.834.087,5.516.272,0.5,0,0
109.362,1.093.655,1.093.515,109.358,1586542500,1586542800,188,109.377,109.339,1.093.615,1.094.082,1.094.249,1.094.384,92.559.799,24.834.087,5.516.272,0.5,0,0
109.362,1.093.655,1.093.515,1.093.615,1586542500,1586542800,194,109.385,109.338,1.093.615,1.094.082,1.094.249,1.094.384,92.559.799,24.834.087,5.516.272,0.5,0,0
109.362,1.093.655,1.093.515,109.361,1586542500,1586542800,199,109.385,109.337,1.093.615,1.094.082,1.094.249,1.094.384,92.559.799,24.834.087,5.516.272,0.5,0,1
109.362,109.366,1.093.515,1.093.575,1586542500,1586542800,214,109.371,109.344,1.093.615,1.094.082,1.094.249,1.094.384,92.559.799,24.834.087,5.516.272,0.5,1,0
109.362,109.366,1.093.515,10.936,1586542500,1586542800,225,109.384,109.336,1.093.617,1.094.073,109.421,1.094.369,91.335.968,3.438.044,11.914.065,0.5,0,1
109.362,109.366,1.093.515,1.093.615,1586542500,1586542800,237,109.384,109.339,1.093.617,1.094.073,109.421,1.094.369,91.335.968,3.438.044,11.914.065,0.5,1,0
109.362,1.093.675,1.093.515,1.093.575,1586542500,1586542800,249,10.937,109.345,1.093.617,1.094.073,109.421,1.094.369,91.335.968,3.438.044,11.914.065,0.5,0,0
109.362,1.093.675,1.093.515,1.093.575,1586542500,1586542800,261,109.373,109.342,1.093.617,1.094.073,109.421,1.094.369,91.335.968,3.438.044,11.914.065,0.5,0,0
109.362,1.093.675,1.093.515,109.361,1586542500,1586542800,270,109.382,10.934,1.093.617,1.094.073,109.421,1.094.369,91.335.968,3.438.044,11.914.065,0.5,0,0
109.362,1.093.675,1.093.515,109.362,1586542500,1586542800,281,109.381,109.343,1.093.617,1.094.073,109.421,1.094.369,91.335.968,3.438.044,11.914.065,0.5,0,0
109.362,1.093.675,1.093.515,1.093.605,1586542500,1586542800,289,109.382,109.339,1.093.617,1.094.073,109.421,1.094.369,91.335.968,3.438.044,11.914.065,0.5,0,0
109.362,1.093.675,1.093.515,10.936,1586542500,1586542800,295,109.381,109.339,1.093.617,1.094.073,109.421,1.094.369,91.335.968,3.438.044,11.914.065,0.5,0,0
109.362,1.093.675,1.093.515,109.361,1586542500,1586542800,307,109.384,109.338,1.093.617,1.094.073,109.421,1.094.369,91.335.968,3.438.044,11.914.065,0.5,0,0
109.362,1.093.675,1.093.515,1.093.625,1586542500,1586542800,315,109.381,109.344,1.093.617,1.094.073,109.421,1.094.369,91.335.968,3.438.044,11.914.065,0.5,0,0
109.362,1.093.675,1.093.515,10.936,1586542500,1586542800,325,109.384,109.336,1.093.617,1.094.073,109.421,1.094.369,91.335.968,3.438.044,11.914.065,0.5,0,0
109.362,1.093.675,1.093.515,1.093.605,1586542500,1586542800,335,109.382,109.339,1.093.617,1.094.073,109.421,1.094.369,91.335.968,3.438.044,11.914.065,0.5,0,0
109.362,1.093.675,1.093.515,1.093.605,1586542500,1586542800,340,109.384,109.337,1.093.617,1.094.073,109.421,1.094.369,91.335.968,3.438.044,11.914.065,0.5,0,0
109.362,1.093.675,1.093.515,10.936,1586542500,1586542800,348,109.383,109.337,1.093.617,1.094.073,109.421,1.094.369,91.335.968,3.438.044,11.914.065,0.5,0,0
109.362,1.093.675,1.093.515,10.936,1586542500,1586542800,356,109.384,109.336,1.093.617,1.094.073,109.421,1.094.369,91.335.968,3.438.044,11.914.065,0.5,0,0
109.362,1.093.675,1.093.515,10.936,1586542500,1586542800,372,109.382,109.338,1.093.617,1.094.073,109.421,1.094.369,91.335.968,3.438.044,11.914.065,0.5,0,0
109.362,1.093.675,1.093.515,1.093.615,1586542500,1586542800,377,109.384,109.339,1.093.617,1.094.073,109.421,1.094.369,91.335.968,3.438.044,11.914.065,0.5,0,0
109.362,1.093.675,1.093.515,109.361,1586542500,1586542800,385,109.384,109.338,1.093.617,1.094.073,109.421,1.094.369,91.335.968,3.438.044,11.914.065,0.5,0,0
109.362,1.093.675,1.093.515,109.359,1586542500,1586542800,392,109.379,109.339,1.093.617,1.094.073,109.421,1.094.369,91.335.968,3.438.044,11.914.065,0.5,0,0
109.362,1.093.675,1.093.515,1.093.605,1586542500,1586542800,401,109.383,109.338,1.093.617,1.094.073,109.421,1.094.369,91.335.968,3.438.044,11.914.065,0.5,0,0
109.362,1.093.675,1.093.515,109.362,1586542500,1586542800,410,109.385,109.339,1.093.617,1.094.073,109.421,1.094.369,91.335.968,3.438.044,11.914.065,0.5,0,0
109.362,1.093.675,1.093.515,109.362,1586542500,1586542800,417,109.381,109.343,1.093.617,1.094.073,109.421,1.094.369,91.335.968,3.438.044,11.914.065,0.5,0,0
109.362,1.093.675,1.093.515,109.362,1586542500,1586542800,429,109.383,109.341,1.093.617,1.094.073,109.421,1.094.369,91.335.968,3.438.044,11.914.065,0.5,0,0
109.362,1.093.675,1.093.515,1.093.615,1586542500,1586542800,439,109.384,109.339,1.093.616,1.094.064,1.094.209,1.094.369,88.014.687,34.050.545,11.715.837,0.5,0,0
109.362,1.093.675,1.093.515,109.362,1586542500,1586542800,449,109.381,109.343,1.093.616,1.094.064,1.094.209,1.094.369,88.014.687,34.050.545,11.715.837,0.5,0,0
109.362,1.093.675,1.093.515,109.361,1586542500,1586542800,455,109.384,109.338,1.093.616,1.094.064,1.094.209,1.094.369,88.014.687,34.050.545,11.715.837,0.5,0,0
109.362,1.093.675,1.093.515,1.093.605,1586542500,1586542800,462,109.384,109.337,1.093.616,1.094.064,1.094.209,1.094.369,88.014.687,34.050.545,11.715.837,0.5,0,0
109.362,1.093.675,1.093.515,109.363,1586542500,1586542800,474,109.385,109.341,1.093.616,1.094.064,1.094.209,1.094.369,88.014.687,34.050.545,11.569.025,0.5,0,0
109.362,1.093.675,1.093.515,1.093.615,1586542500,1586542800,481,109.385,109.338,1.093.616,1.094.064,1.094.209,1.094.369,88.014.687,34.050.545,11.569.025,0.5,0,0
109.362,1.093.675,1.093.515,109.363,1586542500,1586542800,486,109.389,109.337,1.093.616,1.094.064,1.094.209,1.094.369,88.014.687,34.050.545,11.569.025,0.5,0,0
109.362,1.093.675,1.093.515,109.361,1586542500,1586542800,498,109.382,10.934,1.093.616,1.094.064,1.094.209,1.094.369,88.014.687,34.050.545,11.569.025,0.5,0,0
109.362,1.093.675,1.093.515,1.093.615,1586542500,1586542800,510,109.382,109.341,1.093.616,1.094.064,1.094.209,1.094.369,88.014.687,34.050.545,11.569.025,0.5,0,0
109.362,1.093.675,1.093.515,109.362,1586542500,1586542800,518,109.384,10.934,1.093.616,1.094.064,1.094.209,1.094.369,88.014.687,34.050.545,11.569.025,0.5,0,0
109.362,1.093.675,1.093.515,109.362,1586542500,1586542800,531,109.385,109.339,1.093.616,1.094.064,1.094.209,1.094.369,88.014.687,34.050.545,11.569.025,0.5,0,0
109.362,1.093.675,1.093.515,109.363,1586542500,1586542800,538,109.389,109.337,1.093.616,1.094.064,1.094.209,1.094.369,88.014.687,34.050.545,11.569.025,0.5,0,0
109.362,1.093.675,1.093.515,109.362,1586542500,1586542800,544,109.385,109.339,1.093.616,1.094.064,1.094.209,1.094.369,88.014.687,34.050.545,11.569.025,0.5,0,1
109.362,10.937,1.093.515,1.093.645,1586542500,1586542800,559,10.939,109.339,1.093.616,1.094.064,1.094.209,1.094.369,88.014.687,34.050.545,11.569.025,0.5,1,1
109.362,10.937,1.093.515,1.093.675,1586542500,1586542800,569,109.385,10.935,1.093.616,1.094.064,1.094.209,1.094.369,88.014.687,34.050.545,11.569.025,0.5,1,0
109.362,109.372,1.093.515,109.371,1586542500,1586542800,578,109.386,109.356,1.093.616,1.094.064,1.094.209,1.094.369,88.014.687,34.050.545,11.569.025,0.5,0,1
109.362,109.373,1.093.515,1.093.695,1586542500,1586542800,585,10.939,109.349,1.093.616,1.094.064,1.094.209,1.094.369,88.014.687,34.050.545,11.569.025,0.5,1,0
109.362,109.374,1.093.515,10.937,1586542500,1586542800,591,109.385,109.355,1.093.616,1.094.064,1.094.209,1.094.369,88.014.687,34.050.545,11.569.025,0.5,0,1
109.362,109.374,1.093.515,1.093.685,1586542500,1586542800,598,10.939,109.347,1.093.616,1.094.064,1.094.209,1.094.369,88.014.687,34.050.545,11.569.025,0.5,1,0
109.362,109.374,1.093.515,109.372,1586542500,1586542800,610,109.393,109.351,1.093.616,1.094.064,1.094.209,1.094.369,88.014.687,34.050.545,11.569.025,0.5,0,0
109.362,109.374,1.093.515,109.372,1586542500,1586542800,618,109.389,109.355,1.093.616,1.094.064,1.094.209,1.094.369,88.014.687,34.050.545,11.569.025,0.5,0,0
109.362,109.374,1.093.515,109.372,1586542500,1586542800,622,109.389,109.355,1.093.616,1.094.064,1.094.209,1.094.369,88.014.687,34.050.545,11.569.025,0.5,0,1
109.362,109.374,1.093.515,1.093.675,1586542500,1586542800,634,109.383,109.352,1.093.617,1.094.055,1.094.209,1.094.369,87.732.124,34.050.545,11.715.837,0.5,1,1
109.362,109.374,1.093.515,1.093.595,1586542500,1586542800,645,109.384,109.335,1.093.617,1.094.055,1.094.209,1.094.369,87.732.124,34.050.545,11.715.837,0.5,1,0
109.362,109.374,1.093.515,10.936,1586542500,1586542800,660,109.385,109.335,1.093.617,1.094.055,1.094.209,1.094.369,87.732.124,34.050.545,11.715.837,0.5,0,1
109.362,109.374,1.093.515,1.093.625,1586542500,1586542800,670,109.384,109.341,1.093.617,1.094.055,1.094.209,1.094.369,87.732.124,34.050.545,11.715.837,0.5,1,1
109.362,109.374,1.093.515,1.093.625,1586542500,1586542800,680,109.388,109.337,1.093.617,1.094.055,1.094.209,1.094.369,87.732.124,34.050.545,11.715.837,0.5,1,1
109.362,109.374,1.093.515,1.093.585,1586542500,1586542800,694,109.382,109.335,1.093.617,1.094.055,1.094.209,1.094.369,87.732.124,34.050.545,11.715.837,0.5,1,0
109.362,109.374,1.093.515,109.363,1586542500,1586542800,701,109.385,109.341,1.093.617,1.094.055,1.094.209,1.094.369,87.732.124,34.050.545,11.715.837,0.5,0,0
109.362,109.374,1.093.515,109.359,1586542500,1586542800,707,109.383,109.335,1.093.617,1.094.055,1.094.209,1.094.369,87.732.124,34.050.545,11.715.837,0.5,0,0
109.362,109.374,1.093.515,109.361,1586542500,1586542800,716,109.384,109.338,1.093.617,1.094.055,1.094.209,1.094.369,87.732.124,34.050.545,11.715.837,0.5,0,0
109.362,109.374,1.093.515,10.936,1586542500,1586542800,727,109.382,109.338,1.093.617,1.094.055,1.094.209,1.094.369,87.732.124,34.050.545,11.715.837,0.5,0,0
109.362,109.374,1.093.515,109.362,1586542500,1586542800,736,109.388,109.336,1.093.617,1.094.055,1.094.209,1.094.369,87.732.124,34.050.545,11.715.837,0.5,0,1
109.362,109.374,1.093.515,1.093.605,1586542500,1586542800,747,109.381,10.934,1.093.617,1.094.055,1.094.209,1.094.369,87.732.124,34.050.545,11.715.837,0.5,1,1
109.362,109.374,1.093.515,1.093.625,1586542500,1586542800,749,109.384,109.341,1.093.617,1.094.055,1.094.209,1.094.369,87.732.124,34.050.545,11.715.837,0.5,1,1
109.362,109.374,1.093.515,1.093.595,1586542500,1586542800,758,109.384,109.335,1.093.617,1.094.055,1.094.209,1.094.369,87.732.124,34.050.545,11.715.837,0.5,1,0
